Transaction ID,Date,Order,Payment method,Accelerated checkout,Credit card,Sales channel,POS location,Register ID,Gross payments,Refunds,Net payments
3258544324723,2020-11-20T18:14:09-06:00,#2392,PayPal Payments Standard,,,Online Store,,,3330.000,0.000,3330.000
3258544685171,2020-11-20T18:14:19-06:00,#2362,PayPal Payments Standard,,,Online Store,,,180.000,0.000,180.000
3258565722227,2020-11-20T18:26:04-06:00,#2395,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,840.000,0.000,840.000
3258571751539,2020-11-20T18:27:42-06:00,#2396,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,2205.000,0.000,2205.000
3258579189875,2020-11-20T18:32:13-06:00,#2397,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,245.000,0.000,245.000
3258622902387,2020-11-20T18:53:32-06:00,#2398,External Terminal Visa,,,Point of Sale,Polanco,12,950.000,0.000,950.000
3258650165363,2020-11-20T19:09:08-06:00,#2399,External Terminal Visa,,,Point of Sale,Interlomas,13,350.000,0.000,350.000
3258656686195,2020-11-20T19:13:04-06:00,#2400,External Terminal Visa,,,Point of Sale,Interlomas,13,3780.000,0.000,3780.000
3258873512051,2020-11-20T21:36:58-06:00,#2402,External credit,,Visa,Point of Sale,San Ángel Studio,3,4385.000,0.000,4385.000
3258876788851,2020-11-20T21:39:17-06:00,#2404,External credit,,Visa,Point of Sale,San Ángel Studio,3,875.000,0.000,875.000
3258880491635,2020-11-20T21:41:27-06:00,#2405,External credit,,Visa,Point of Sale,San Ángel Studio,3,1695.000,0.000,1695.000
3258882457715,2020-11-20T21:43:19-06:00,#2406,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1250.000,0.000,1250.000
3258883735667,2020-11-20T21:44:18-06:00,#2407,External credit,,Visa,Point of Sale,San Ángel Studio,3,950.000,0.000,950.000
3258891272307,2020-11-20T21:49:37-06:00,#2408,External credit,,Visa,Point of Sale,Interlomas,3,1953.000,0.000,1953.000
3258893009011,2020-11-20T21:50:50-06:00,#2409,External credit,,American Express,Point of Sale,Interlomas,3,3262.000,0.000,3262.000
3260092547187,2020-11-21T12:22:10-06:00,#2411,External Terminal Mastercard,,,Point of Sale,Polanco,12,950.000,0.000,950.000
3260367143027,2020-11-21T14:18:36-06:00,#2412,External Terminal Visa,,,Point of Sale,Interlomas,13,3542.000,0.000,3542.000
3260912959603,2020-11-21T15:47:14-06:00,#7-1307,Cash,,,Point of Sale,Prado Norte 439,7,500.000,0.000,500.000
3260726182003,2020-11-21T17:20:15-06:00,#2413,PayPal Payments Standard,,,Online Store,,,1431.500,0.000,1431.500
3260788441203,2020-11-21T17:59:17-06:00,#2414,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3255.000,0.000,3255.000
3260857090163,2020-11-21T18:41:19-06:00,#2415,External Terminal Visa,,,Point of Sale,Polanco,12,1995.000,0.000,1995.000
3260858105971,2020-11-21T18:42:00-06:00,#2416,External Terminal Visa,,,Point of Sale,Polanco,12,1750.000,0.000,1750.000
3260858826867,2020-11-21T18:42:25-06:00,#2417,Cash,,,Point of Sale,Interlomas,13,1250.000,0.000,1250.000
3260861546611,2020-11-21T18:43:58-06:00,#2418,Cash,,,Point of Sale,Polanco,12,500.000,0.000,500.000
3260861612147,2020-11-21T18:44:02-06:00,#2418,External Terminal Visa,,,Point of Sale,Polanco,12,435.000,0.000,435.000
3260862398579,2020-11-21T18:44:35-06:00,#2419,Cash,,,Point of Sale,Interlomas,13,1932.000,0.000,1932.000
3260863774835,2020-11-21T18:45:18-06:00,#2420,External Terminal Visa,,,Point of Sale,Interlomas,13,595.000,0.000,595.000
3260864266355,2020-11-21T18:45:37-06:00,#2421,External Terminal Visa,,,Point of Sale,Polanco,12,1890.000,0.000,1890.000
3260867838067,2020-11-21T18:47:54-06:00,#2422,Cash,,,Point of Sale,Polanco,12,4914.000,0.000,4914.000
3260870918259,2020-11-21T18:50:04-06:00,#2423,External Terminal Visa,,,Point of Sale,Polanco,12,2310.000,0.000,2310.000
3260921577587,2020-11-21T19:22:28-06:00,#2425,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,400.000,0.000,400.000
3260924690547,2020-11-21T19:25:03-06:00,#2426,Cash,,,Point of Sale,Prado Norte 439,7,2200.000,0.000,2200.000
3260924854387,2020-11-21T19:25:10-06:00,#2427,Cash,,,Point of Sale,Interlomas,13,1250.000,0.000,1250.000
3260975513715,2020-11-21T20:00:07-06:00,#2428,Cash,,,Point of Sale,Interlomas,13,595.000,0.000,595.000
3260984787059,2020-11-21T20:05:49-06:00,#2429,External credit,,Visa,Point of Sale,San Ángel Studio,3,945.000,0.000,945.000
3260985639027,2020-11-21T20:06:40-06:00,#2430,External credit,,Visa,Point of Sale,San Ángel Studio,3,595.000,0.000,595.000
3260988129395,2020-11-21T20:08:32-06:00,#2431,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1365.000,0.000,1365.000
3260990390387,2020-11-21T20:10:13-06:00,#2432,External credit,,Visa,Point of Sale,San Ángel Studio,3,665.000,0.000,665.000
3260996714611,2020-11-21T20:14:15-06:00,#2433,Cash,,,Point of Sale,San Ángel Studio,3,2510.000,0.000,2510.000
3261002612851,2020-11-21T20:19:16-06:00,#2435,Cash,,,Point of Sale,San Ángel Studio,3,1575.000,0.000,1575.000
3262268899443,2020-11-22T12:43:31-06:00,#2439,External Terminal Visa,,,Point of Sale,Polanco,12,3150.000,0.000,3150.000
3262296457331,2020-11-22T12:55:58-06:00,#2440,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,6090.000,0.000,6090.000
3262341054579,2020-11-22T13:16:59-06:00,#2441,Pago con tarjeta de crédito y débito,,,Online Store,,,1295.000,0.000,1295.000
3262400725107,2020-11-22T13:45:13-06:00,#2442,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2520.000,0.000,2520.000
3262477500531,2020-11-22T14:20:54-06:00,#2444,External Terminal Visa,,,Point of Sale,Polanco,12,595.000,0.000,595.000
3262588289139,2020-11-22T15:11:03-06:00,#2445,External Terminal Visa,,,Point of Sale,Polanco,12,2345.000,0.000,2345.000
3262719885427,2020-11-22T16:12:58-06:00,#2446,PayPal Payments Standard,,,Online Store,,,3465.000,0.000,3465.000
3262720802931,2020-11-22T16:13:27-06:00,#2437,PayPal Payments Standard,,,Online Store,,,733.000,0.000,733.000
3262721294451,2020-11-22T16:13:40-06:00,#2438,PayPal Payments Standard,,,Online Store,,,3155.000,0.000,3155.000
3262721589363,2020-11-22T16:13:51-06:00,#2443,PayPal Payments Standard,,,Online Store,,,1595.000,0.000,1595.000
3262806786163,2020-11-22T17:00:19-06:00,#2448,External Terminal Visa,,,Point of Sale,Polanco,12,1925.000,0.000,1925.000
3262846632051,2020-11-22T17:20:25-06:00,#2447,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3263080398963,2020-11-22T19:37:27-06:00,#2449,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,3745.000,0.000,3745.000
3263083544691,2020-11-22T19:39:05-06:00,#2450,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1190.000,0.000,1190.000
3263090229363,2020-11-22T19:42:42-06:00,#2451,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,2268.000,0.000,2268.000
3263094816883,2020-11-22T19:45:34-06:00,#2452,External credit,,Visa,Point of Sale,San Ángel Studio,3,595.000,0.000,595.000
3264526778483,2020-11-23T11:52:40-06:00,#2454,External Terminal Visa,,,Point of Sale,Interlomas,13,4100.000,0.000,4100.000
3265320058995,2020-11-23T17:39:10-06:00,#2453,PayPal Payments Standard,,,Online Store,,,970.000,0.000,970.000
3265406992499,2020-11-23T18:18:29-06:00,#2455,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,3115.000,0.000,3115.000
3265411940467,2020-11-23T18:20:33-06:00,#2456,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,665.000,0.000,665.000
3267067707507,2020-11-24T11:48:44-06:00,#2457,PayPal Payments Standard,,,Online Store,,,1700.000,0.000,1700.000
3267210379379,2020-11-24T12:40:55-06:00,#7-1309,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1450.000,0.000,1450.000
3267430580339,2020-11-24T14:11:13-06:00,#7-1311,Cash,,,Point of Sale,Prado Norte 439,7,500.000,0.000,500.000
3267461251187,2020-11-24T14:25:01-06:00,#2402,External credit,,Visa,Point of Sale,San Ángel Studio,,0.000,-570.000,-570.000
3267462529139,2020-11-24T14:25:35-06:00,#2405,External credit,,Visa,Point of Sale,San Ángel Studio,,0.000,-330.000,-330.000
3267731947635,2020-11-24T16:19:56-06:00,#2460,Pago con tarjeta de crédito y débito,,,Online Store,,,100.000,0.000,100.000
3267990847603,2020-11-24T18:36:13-06:00,#2462,External credit,,American Express,Point of Sale,San Ángel Studio,3,1850.000,0.000,1850.000
3267992617075,2020-11-24T18:37:08-06:00,#2463,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1350.000,0.000,1350.000
3267994189939,2020-11-24T18:38:06-06:00,#2464,External credit,,American Express,Point of Sale,San Ángel Studio,3,3400.000,0.000,3400.000
3267995861107,2020-11-24T18:38:28-06:00,#2461,PayPal Payments Standard,,,Online Store,,,1500.000,0.000,1500.000
3270483247219,2020-11-25T17:25:11-06:00,#2465,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3000.000,0.000,3000.000
3270521127027,2020-11-25T17:44:26-06:00,#2466,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,650.000,0.000,650.000
3273154068595,2020-11-26T16:11:48-06:00,#2467,Cash,,,Point of Sale,Prado Norte 439,10,1100.000,0.000,1100.000
3273174614131,2020-11-26T16:14:14-06:00,#7-1315,Cash,,,Point of Sale,Prado Norte 439,7,1000.000,0.000,1000.000
3273242214515,2020-11-26T16:44:58-06:00,#2469,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,3800.000,0.000,3800.000
3273436299379,2020-11-26T18:04:20-06:00,#2471,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,1425.000,0.000,1425.000
3276632129651,2020-11-27T11:37:50-06:00,#2473,Pago con tarjeta de crédito y débito,,,Online Store,,,100.000,0.000,100.000
3276678627443,2020-11-27T11:45:50-06:00,#2474,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2800.000,0.000,2800.000
3276705333363,2020-11-27T11:50:36-06:00,#2475,Pago con tarjeta de crédito y débito,,,Online Store,,,200.000,0.000,200.000
3276728533107,2020-11-27T11:54:34-06:00,#2472,PayPal Payments Standard,,,Online Store,,,120.000,0.000,120.000
3276729352307,2020-11-27T11:54:42-06:00,#2476,Pago con tarjeta de crédito y débito,,,Online Store,,,100.000,0.000,100.000
3277499302003,2020-11-27T14:13:28-06:00,#2477,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2600.000,0.000,2600.000
3278386561139,2020-11-27T17:15:41-06:00,#2479,External Terminal Visa,,,Point of Sale,Interlomas,13,1250.000,0.000,1250.000
3278391050355,2020-11-27T17:16:48-06:00,#2480,External Terminal Visa,,,Point of Sale,Interlomas,13,2650.000,0.000,2650.000
3278604304499,2020-11-27T18:09:07-06:00,#2481,PayPal Payments Standard,,,Online Store,,,750.000,0.000,750.000
3278659158131,2020-11-27T18:22:27-06:00,#2482,Cash,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3278672363635,2020-11-27T18:25:43-06:00,#2483,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3278711029875,2020-11-27T18:34:18-06:00,#2484,Cash,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3279055028339,2020-11-27T20:02:36-06:00,#2485,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,1900.000,0.000,1900.000
3279061188723,2020-11-27T20:04:00-06:00,#2486,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,1700.000,0.000,1700.000
3279066267763,2020-11-27T20:05:23-06:00,#2487,Cash,,,Point of Sale,Santa Fe Studio,3,850.000,0.000,850.000
3281544773747,2020-11-28T13:08:13-06:00,#2488,External Terminal Visa,,,Point of Sale,Interlomas,13,2300.000,0.000,2300.000
3281598677107,2020-11-28T13:23:31-06:00,#2489,External Terminal Mastercard,,,Point of Sale,Polanco,12,850.000,0.000,850.000
3281606312051,2020-11-28T13:24:53-06:00,#2490,External Terminal Mastercard,,,Point of Sale,Polanco,12,1250.000,0.000,1250.000
3281871929459,2020-11-28T14:48:43-06:00,#2492,Cash,,,Point of Sale,Prado Norte 439,7,7800.000,0.000,7800.000
3281886478451,2020-11-28T14:53:28-06:00,#2493,External Terminal Visa,,,Point of Sale,Polanco,12,3950.000,0.000,3950.000
3282250629235,2020-11-28T16:59:58-06:00,#2495,External Terminal Visa,,,Point of Sale,Interlomas,13,2050.000,0.000,2050.000
3282386878579,2020-11-28T17:58:09-06:00,#2496,Pago con tarjeta de crédito y débito,,,Online Store,,,2745.000,0.000,2745.000
3282387370099,2020-11-28T17:58:16-06:00,#2496,Pago con tarjeta de crédito y débito,,,Online Store,,,2196.000,0.000,2196.000
3282407587955,2020-11-28T18:06:26-06:00,#2497,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,850.000,0.000,850.000
3282409652339,2020-11-28T18:07:20-06:00,#2498,Cash,,,Point of Sale,Santa Fe Studio,11,4050.000,0.000,4050.000
3282412666995,2020-11-28T18:08:40-06:00,#2499,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1250.000,0.000,1250.000
3282414534771,2020-11-28T18:09:31-06:00,#2500,External Terminal Mastercard,,,Point of Sale,Santa Fe Studio,11,10250.000,0.000,10250.000
3282462638195,2020-11-28T18:30:53-06:00,#2501,Cash,,,Point of Sale,Interlomas,13,650.000,0.000,650.000
3282597970035,2020-11-28T19:29:44-06:00,#2502,External Terminal Visa,,,Point of Sale,Polanco,12,3500.000,0.000,3500.000
3282603507827,2020-11-28T19:32:26-06:00,#2503,Cash,,,Point of Sale,Polanco,12,1700.000,0.000,1700.000
3282607603827,2020-11-28T19:34:12-06:00,#2504,External Terminal Mastercard,,,Point of Sale,Polanco,12,1450.000,0.000,1450.000
3282614485107,2020-11-28T19:37:01-06:00,#2505,Cash,,,Point of Sale,Polanco,12,1250.000,0.000,1250.000
3282614845555,2020-11-28T19:37:09-06:00,#2505,External Terminal Mastercard,,,Point of Sale,Polanco,12,2650.000,0.000,2650.000
3282618679411,2020-11-28T19:38:44-06:00,#2506,External Terminal Mastercard,,,Point of Sale,Polanco,12,1250.000,0.000,1250.000
3282621366387,2020-11-28T19:40:03-06:00,#2507,External Terminal Visa,,,Point of Sale,Polanco,12,200.000,0.000,200.000
3282621562995,2020-11-28T19:40:07-06:00,#2507,Cash,,,Point of Sale,Polanco,12,1020.000,0.000,1020.000
3284357447795,2020-11-29T11:55:22-06:00,#2508,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3284855193715,2020-11-29T14:40:04-06:00,#2509,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3284859191411,2020-11-29T14:41:13-06:00,#2510,Cash,,,Point of Sale,Santa Fe Studio,11,520.000,0.000,520.000
3284866367603,2020-11-29T14:43:37-06:00,#2511,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3650.000,0.000,3650.000
3285264728179,2020-11-29T16:57:29-06:00,#2512,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,850.000,0.000,850.000
3285303820403,2020-11-29T17:12:08-06:00,#2513,Cash,,,Point of Sale,Interlomas,13,1100.000,0.000,1100.000
3285977137267,2020-11-29T21:33:22-06:00,#2514,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1950.000,0.000,1950.000
3285980053619,2020-11-29T21:34:53-06:00,#2515,External credit,,Visa,Point of Sale,San Ángel Studio,3,1275.000,0.000,1275.000
3285981954163,2020-11-29T21:35:49-06:00,#2516,External credit,,American Express,Point of Sale,San Ángel Studio,3,1100.000,0.000,1100.000
3285987491955,2020-11-29T21:38:07-06:00,#2517,Cash,,,Point of Sale,San Ángel Studio,3,2550.000,0.000,2550.000
3285991063667,2020-11-29T21:39:44-06:00,#2518,External credit,,Visa,Point of Sale,San Ángel Studio,3,850.000,0.000,850.000
3286000894067,2020-11-29T21:43:49-06:00,#2519,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,2200.000,0.000,2200.000
3288312086643,2020-11-30T12:57:14-06:00,#2521,PayPal Payments Standard,,,Online Store,,,970.000,0.000,970.000
3288313167987,2020-11-30T12:57:31-06:00,#2520,PayPal Payments Standard,,,Online Store,,,970.000,0.000,970.000
3289057689715,2020-11-30T15:52:37-06:00,#2522,PayPal Payments Standard,,,Online Store,,,1845.000,0.000,1845.000
3289549308019,2020-11-30T18:06:43-06:00,#2523,External Terminal Visa,,,Point of Sale,Interlomas,13,1250.000,0.000,1250.000
3289551831155,2020-11-30T18:07:31-06:00,#2524,External Terminal Visa,,,Point of Sale,Interlomas,13,2400.000,0.000,2400.000
3289626181747,2020-11-30T18:26:41-06:00,#2525,Cash,,,Point of Sale,Santa Fe Studio,11,1200.000,0.000,1200.000
3289635848307,2020-11-30T18:28:27-06:00,#2526,Cash,,,Point of Sale,Santa Fe Studio,11,840.000,0.000,840.000
3289966018675,2020-11-30T19:48:42-06:00,#2525,Cash,,,Point of Sale,Santa Fe Studio,3,0.000,-1200.000,-1200.000
3292186280051,2020-12-01T11:33:45-06:00,#2530,Cash,,,Point of Sale,Interlomas,13,150.000,0.000,150.000
3292525199475,2020-12-01T13:52:59-06:00,#2487,Cash,,,Point of Sale,Santa Fe Studio,3,0.000,-850.000,-850.000
3292526641267,2020-12-01T13:53:31-06:00,#2486,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,0.000,-1700.000,-1700.000
3292527263859,2020-12-01T13:53:47-06:00,#2485,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,0.000,-1900.000,-1900.000
3293138583667,2020-12-01T18:21:52-06:00,#2531,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2850.000,0.000,2850.000
3293141336179,2020-12-01T18:23:19-06:00,#2532,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1500.000,0.000,1500.000
3293175021683,2020-12-01T18:38:34-06:00,#2533,External Terminal Visa,,,Point of Sale,Interlomas,13,2785.000,0.000,2785.000
3293609328755,2020-12-01T22:51:04-06:00,#2535,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1900.000,0.000,1900.000
3293610705011,2020-12-01T22:52:18-06:00,#2536,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1700.000,0.000,1700.000
3293611327603,2020-12-01T22:52:53-06:00,#2537,Cash,,,Point of Sale,San Ángel Studio,3,850.000,0.000,850.000
3294585061491,2020-12-02T10:45:12-06:00,#2538,Pago con tarjeta de crédito y débito,,,Online Store,,,200.000,0.000,200.000
3294772297843,2020-12-02T12:09:28-06:00,#2539,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,850.000,0.000,850.000
3294790680691,2020-12-02T12:17:48-06:00,#2540,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3600.000,0.000,3600.000
3295004917875,2020-12-02T13:50:02-06:00,#2528,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3295005507699,2020-12-02T13:50:18-06:00,#2529,PayPal Payments Standard,,,Online Store,,,1820.000,0.000,1820.000
3295006294131,2020-12-02T13:50:37-06:00,#2541,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3295006851187,2020-12-02T13:50:49-06:00,#2542,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3295650840691,2020-12-02T18:51:25-06:00,#2544,External Terminal Visa,,,Point of Sale,Polanco,12,2775.000,0.000,2775.000
3295656214643,2020-12-02T18:54:10-06:00,#2545,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1000.000,0.000,1000.000
3297314930803,2020-12-03T12:55:23-06:00,#2546,Pago con tarjeta de crédito y débito,,,Online Store,,,750.000,0.000,750.000
3298016002163,2020-12-03T18:05:55-06:00,#2547,Pago con tarjeta de crédito y débito,,,Online Store,,,2080.000,0.000,2080.000
3298021245043,2020-12-03T18:08:49-06:00,#2548,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1100.000,0.000,1100.000
3298119123059,2020-12-03T19:05:33-06:00,#2543,PayPal Payments Standard,,,Online Store,,,2145.000,0.000,2145.000
3300070719603,2020-12-04T13:37:24-06:00,#2551,Pago con tarjeta de crédito y débito,,,Online Store,,,825.000,0.000,825.000
3300161880179,2020-12-04T14:13:04-06:00,#2552,Cash,,,Point of Sale,Santa Fe Studio,11,1000.000,0.000,1000.000
3300239245427,2020-12-04T14:45:14-06:00,#2553,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3150.000,0.000,3150.000
3300319690867,2020-12-04T15:18:22-06:00,#2554,Cash,,,Point of Sale,Interlomas,13,500.000,0.000,500.000
3300320116851,2020-12-04T15:18:28-06:00,#2554,External Terminal Visa,,,Point of Sale,Interlomas,13,1050.000,0.000,1050.000
3300394729587,2020-12-04T15:49:05-06:00,#2555,Cash,,,Point of Sale,Santa Fe Studio,11,900.000,0.000,900.000
3301039702131,2020-12-04T21:21:14-06:00,#2556,External credit,,Visa,Point of Sale,San Ángel Studio,3,3000.000,0.000,3000.000
3301041668211,2020-12-04T21:22:19-06:00,#2557,External credit,,American Express,Point of Sale,San Ángel Studio,3,3750.000,0.000,3750.000
3301042815091,2020-12-04T21:23:13-06:00,#2558,External credit,,Visa,Point of Sale,San Ángel Studio,3,2000.000,0.000,2000.000
3301045239923,2020-12-04T21:25:17-06:00,#2559,External credit,,Visa,Point of Sale,San Ángel Studio,3,2030.000,0.000,2030.000
3301046780019,2020-12-04T21:26:09-06:00,#2560,Cash,,,Point of Sale,San Ángel Studio,3,850.000,0.000,850.000
3302423232627,2020-12-05T12:58:34-06:00,#2561,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1700.000,0.000,1700.000
3302579437683,2020-12-05T13:59:39-06:00,#2562,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3400.000,0.000,3400.000
3302659981427,2020-12-05T14:32:45-06:00,#2563,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2500.000,0.000,2500.000
3302664306803,2020-12-05T14:34:18-06:00,#2564,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1700.000,0.000,1700.000
3302672400499,2020-12-05T14:37:31-06:00,#2565,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1450.000,0.000,1450.000
3303136460915,2020-12-05T18:31:33-06:00,#2566,External Terminal Visa,,,Point of Sale,Polanco,12,2790.000,0.000,2790.000
3303138132083,2020-12-05T18:32:35-06:00,#2567,Cash,,,Point of Sale,Polanco,12,375.000,0.000,375.000
3303138918515,2020-12-05T18:32:50-06:00,#2568,Cash,,,Point of Sale,Polanco,12,850.000,0.000,850.000
3303142195315,2020-12-05T18:34:49-06:00,#2569,External Terminal Visa,,,Point of Sale,Polanco,12,3000.000,0.000,3000.000
3303143932019,2020-12-05T18:36:09-06:00,#2569,External Terminal Visa,,,Point of Sale,Polanco,12,0.000,-3000.000,-3000.000
3303146750067,2020-12-05T18:37:59-06:00,#2570,External Terminal Visa,,,Point of Sale,Polanco,12,2500.000,0.000,2500.000
3303148978291,2020-12-05T18:39:20-06:00,#2571,External Terminal Mastercard,,,Point of Sale,Polanco,12,3000.000,0.000,3000.000
3303153369203,2020-12-05T18:41:36-06:00,#2572,External Terminal Visa,,,Point of Sale,Polanco,12,950.000,0.000,950.000
3303259504755,2020-12-05T19:46:46-06:00,#2573,External credit,,Visa,Point of Sale,San Ángel Studio,3,2150.000,0.000,2150.000
3303264583795,2020-12-05T19:49:30-06:00,#2574,External credit,,Visa,Point of Sale,San Ángel Studio,3,1350.000,0.000,1350.000
3304725184627,2020-12-06T13:08:19-06:00,#2577,External Terminal Mastercard,,,Point of Sale,Polanco,12,5720.000,0.000,5720.000
3305095823475,2020-12-06T15:41:23-06:00,#2579,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2550.000,0.000,2550.000
3305103294579,2020-12-06T15:44:37-06:00,#2580,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,3550.000,0.000,3550.000
3305108668531,2020-12-06T15:47:15-06:00,#2581,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1050.000,0.000,1050.000
3305113878643,2020-12-06T15:49:50-06:00,#2582,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1500.000,0.000,1500.000
3305135571059,2020-12-06T15:58:58-06:00,#2583,External Terminal Mastercard,,,Point of Sale,Polanco,12,1830.000,0.000,1830.000
3305361014899,2020-12-06T17:52:30-06:00,#2578,PayPal Payments Standard,,,Online Store,,,750.000,0.000,750.000
3305532981363,2020-12-06T19:31:50-06:00,#2584,External credit,,Visa,Point of Sale,San Ángel Studio,3,1755.000,0.000,1755.000
3305535963251,2020-12-06T19:33:21-06:00,#2585,External credit,,Mastercard,Point of Sale,San Ángel Studio,3,1890.000,0.000,1890.000
3307693244531,2020-12-07T15:53:20-06:00,#2586,External Terminal Mastercard,,,Point of Sale,Interlomas,13,2850.000,0.000,2850.000
3307953324147,2020-12-07T17:52:24-06:00,#2588,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,950.000,0.000,950.000
3307955585139,2020-12-07T17:53:24-06:00,#2589,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,600.000,0.000,600.000
3307965513843,2020-12-07T17:58:17-06:00,#2590,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,2250.000,0.000,2250.000
3307984552051,2020-12-07T18:08:39-06:00,#2591,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,4260.000,0.000,4260.000
3308103991411,2020-12-07T19:00:42-06:00,#2592,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,1950.000,0.000,1950.000
3308378980467,2020-12-07T21:17:39-06:00,#2593,External credit,,American Express,Point of Sale,Prado Norte 439,3,3400.000,0.000,3400.000
3310046412915,2020-12-08T13:55:43-06:00,#2595,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,1240.000,0.000,1240.000
3310100709491,2020-12-08T14:17:35-06:00,#2596,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,1040.000,0.000,1040.000
3310352695411,2020-12-08T15:54:28-06:00,#2597,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,1000.000,0.000,1000.000
3310379106419,2020-12-08T16:05:01-06:00,#2598,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1750.000,0.000,1750.000
3310441201779,2020-12-08T16:30:07-06:00,#2594,PayPal Payments Standard,,,Online Store,,,1045.000,0.000,1045.000
3310445363315,2020-12-08T16:31:26-06:00,#2587,PayPal Payments Standard,,,Online Store,,,945.000,0.000,945.000
3310601207923,2020-12-08T17:43:59-06:00,#2600,Cash,,,Point of Sale,Prado Norte 439,7,2650.000,0.000,2650.000
3310605074547,2020-12-08T17:45:45-06:00,#2601,External Terminal Visa,,,Point of Sale,Santa Fe Studio,11,500.000,0.000,500.000
3312511713395,2020-12-09T12:30:34-06:00,#2605,Cash,,,Point of Sale,Polanco,12,2400.000,0.000,2400.000
3312511942771,2020-12-09T12:30:40-06:00,#2605,External Terminal Mastercard,,,Point of Sale,Polanco,12,3000.000,0.000,3000.000
3312518299763,2020-12-09T12:32:54-06:00,#2606,External Terminal Visa,,,Point of Sale,Polanco,12,4050.000,0.000,4050.000
3312616669299,2020-12-09T13:04:00-06:00,#2604,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
3312617717875,2020-12-09T13:04:23-06:00,#2603,PayPal Payments Standard,,,Online Store,,,100.000,0.000,100.000
